Id,Revenue
4247,64572305.64240887
4248,11173582.246446997
4249,129175148.90006608
4250,35240724.26003795
4251,-12835.037939794362
4252,227688354.20067438
4253,107868833.57427597
4254,57384025.69249076
4255,84219263.49639904
4256,325221695.3640075
4257,186562034.99789017
4258,56754927.36455668
4259,13388248.770122811
4260,205090547.55934647
4261,20008194.333548203
4262,30272896.883042164
4263,18113949.528796673
4264,473223312.5101517
4265,23987505.578955486
4266,978911.89888224
4267,32505999.589833274
4268,26375747.642767064
4269,51161293.557588816
4270,406919227.26218617
4271,124715968.97203511
4272,-5563634.731432945
4273,55296158.20651011
4274,31538017.506269164
4275,18455929.83427371
4276,24412810.14962852
4277,105446233.54755431
4278,8620443.588573307
4279,60261967.95019259
4280,-8950580.15046686
4281,1388458.7593215257
4282,34697904.79980026
4283,-7010488.438511625
4284,8852456.180860788
4285,-21882594.454149857
4286,500252877.66261923
4287,48457112.424140334
4288,96642096.01955968
4289,166361006.18209523
4290,124529278.79392853
4291,3034000.356041521
4292,8049947.156190112
4293,36361990.21248509
4294,188601959.30133912
4295,159809067.05987507
4296,-7417247.918073863
4297,27187624.809746742
4298,11223357.622843705
4299,15978459.55870808
4300,98141353.43982908
4301,6766246.048737377
4302,-6244213.959992588
4303,15137483.674184576
4304,20094325.05325596
4305,44842710.81342926
4306,30307997.584873512
4307,-13252144.852156162
4308,-4356976.196480304
4309,49651432.555353634
4310,-11816992.417412177
4311,-8849720.62890394
4312,54080699.78313649
4313,132634550.62198153
4314,26334426.408519767
4315,151688739.03736746
4316,301432292.5574663
4317,10841740.972308204
4318,36156863.95768799
4319,2205960.1156696305
4320,15751689.464979947
4321,87065609.6970999
4322,10181866.123125024
4323,-37222206.82214002
4324,12999907.76946348
4325,51708.787189371884
4326,-6404307.09847039
4327,81329352.23259565
4328,2729482.8378848135
4329,19240622.012275398
4330,534775482.1011895
4331,70162680.43328534
4332,104025913.04410478
4333,-19119055.34755756
4334,126422705.11504596
4335,121422478.4421383
4336,47981643.86791272
4337,-16820738.012079567
4338,264027668.63838506
4339,96415819.65836364
4340,72836896.88631935
4341,31349699.159796894
4342,31678190.876893446
4343,46563231.64375913
4344,10636584.500933096
4345,-20321556.945033178
4346,69693306.53804679
4347,77632337.70236214
4348,-6344621.453867525
4349,258230464.47960582
4350,-54368368.6961074
4351,154540420.03989664
4352,-14237515.341103077
4353,120907606.63903224
4354,78741096.74277738
4355,37247516.5874105
4356,25108068.713603735
4357,43121502.43524392
4358,28552590.428842895
4359,31203561.556132734
4360,98634981.46965946
4361,147760509.79879445
4362,-19451101.01007916
4363,107361931.93288347
4364,99180052.07453012
4365,-11374092.950188458
4366,60646475.73165218
4367,106177489.86770073
4368,144513111.3603037
4369,40811351.95773736
4370,110667185.52002576
4371,86842243.74026947
4372,24631258.21223571
4373,5893250.201515771
4374,30887265.284231737
4375,-9564151.343149558
4376,-10941668.894232959
4377,11566664.023362331
4378,56566752.853562415
4379,141275977.64925727
4380,110438562.59792104
4381,174788193.82367575
4382,367654859.7062604
4383,288916797.9216622
4384,55651963.711516544
4385,-10577647.32744594
4386,184425094.06355697
4387,68359807.16697294
4388,54364512.75639829
4389,304195381.4053428
4390,18122545.16926828
4391,-5968274.801283866
4392,198989404.1877638
4393,54438722.62919139
4394,46550527.67921999
4395,12560985.192967616
4396,80432120.31069295
4397,31452136.455529593
4398,269389443.6546782
4399,-5727747.001000747
4400,11592558.586636297
4401,27471301.270989813
4402,37082844.88547727
4403,68845003.61228666
4404,40505458.50405144
4405,42631596.45658357
4406,-14936270.34921363
4407,1543638.9770203978
4408,-711320.11848896
4409,-15123037.868650913
4410,21905418.877303824
4411,32206271.234958954
4412,137748179.6780228
4413,56756519.19835043
4414,-14471914.33261758
4415,40297833.494308814
4416,-22642512.948388383
4417,125442581.95881593
4418,-61064170.56231877
4419,110598954.15228258
4420,408993729.4466052
4421,-4010146.505705163
4422,33275375.41716846
4423,-1012513.9799081981
4424,12099050.764330037
4425,66756105.7068694
4426,29101251.021439485
4427,73720261.24485028
4428,-6372049.750767082
4429,-14419211.924052969
4430,-15991194.909629285
4431,-59921169.31072658
4432,205272972.04242
4433,339315605.78735226
4434,532476276.6449075
4435,-1283224.847366564
4436,50081373.46403282
4437,11926434.389462903
4438,11357514.319403753
4439,21807868.339266866
4440,51831145.74061724
4441,75286865.38602935
4442,-10788826.557143137
4443,-6721936.1396482885
4444,3112605.0659401715
4445,36136993.082163915
4446,8272492.368923426
4447,123408781.25989228
4448,57397725.25942022
4449,5995277.8858887255
4450,224997637.33337447
4451,305431291.6415516
4452,43735974.23615535
4453,-9487500.741704985
4454,-19486601.362266973
4455,11213941.894427463
4456,145710292.2525189
4457,2137828.4723084047
4458,57477758.05732648
4459,43246600.40278423
4460,18802135.11504264
4461,121156178.96916561
4462,74984497.38652706
4463,11499364.51420968
4464,97932155.63834205
4465,49535243.59259613
4466,-44805114.94902387
4467,6091540.496743776
4468,-1037254.1864050329
4469,55611987.76553249
4470,81982357.45262377
4471,-15920395.873712808
4472,170240603.4553706
4473,45489726.04946132
4474,11315154.557393543
4475,17445070.584905393
4476,13522542.176805355
4477,77735528.01828258
4478,-3863823.5008969307
4479,-6641684.296475634
4480,96154521.45954122
4481,15436578.715669446
4482,19134291.250666574
4483,6177458.458404772
4484,1688044.888276808
4485,49725236.46528858
4486,88014274.62733555
4487,26861877.991717346
4488,144772852.74901187
4489,57741034.964467056
4490,-43955654.34139678
4491,116535667.8810701
4492,62736924.8371366
4493,-16072538.686052576
4494,13605977.010127954
4495,38381067.021449335
4496,65779837.02140415
4497,-16471066.580968574
4498,80654500.90267786
4499,-24840485.25350353
4500,112612830.67261633
4501,147532302.66385552
4502,30183458.788871624
4503,403424438.92887187
4504,-9874786.887819797
4505,459552.42934640497
4506,112741491.43538842
4507,4172039.1909944788
4508,23071020.785207532
4509,4937137.488337338
4510,23991317.17856431
4511,161139867.37947816
4512,12419506.58727359
4513,94468755.75972189
4514,-14240247.085467502
4515,407394178.3782436
4516,-10230697.427277014
4517,19913181.053384364
4518,346828779.2016997
4519,110595408.13339838
4520,27999411.438558318
4521,-11628501.544543073
4522,123675675.8176089
4523,21380547.335292794
4524,24323014.520343162
4525,15409552.110334747
4526,5740117.738703214
4527,23951611.778174408
4528,592928.9672853798
4529,-2811903.8446346223
4530,26894293.021583073
4531,-17097395.86836666
4532,-2076450.4542726278
4533,26200986.12541507
4534,27883164.99895654
4535,163008636.98892865
4536,33332782.546789743
4537,68350051.51414245
4538,40882063.39989745
4539,-26653001.65835768
4540,80436191.36952892
4541,40446317.86043535
4542,118735423.42936316
4543,72102029.27731247
4544,20448630.716736384
4545,-24883543.42532295
4546,-3705438.736540854
4547,7674777.645342894
4548,-937816.2484778017
4549,-7151634.674258947
4550,16458991.441492535
4551,599818335.6728786
4552,91049445.9913576
4553,25199725.3499462
4554,264117848.39269274
4555,7463784.284304857
4556,52263317.50818437
4557,37572387.57825175
4558,42014215.39965378
4559,45839070.542713605
4560,78924066.94296643
4561,26793118.16660388
4562,4208627.755065404
4563,145820751.46735486
4564,-53483489.84679118
4565,-2351409.2484811395
4566,58822843.17569886
4567,140013299.51830217
4568,-26742513.300640672
4569,42305077.066252105
4570,25608915.64585273
4571,28226959.876437046
4572,52015670.02351526
4573,43033575.71364309
4574,-16269971.05165033
4575,-25597406.192306966
4576,23956123.37820384
4577,6165627.328735948
4578,44416372.27491095
4579,-13513500.410277054
4580,99227593.59502703
4581,27415494.695272595
4582,72700513.82653399
4583,218201688.46243757
4584,17212965.441078454
4585,212789516.22017363
4586,5999236.41727262
4587,2229275.8144465312
4588,184312223.63791648
4589,6204063.673638754
4590,1004270864.9093038
4591,42170346.7088232
4592,-9209247.19818899
4593,-12586362.841191769
4594,44806276.64716617
4595,300387283.08320665
4596,401191053.10023975
4597,15515516.571969785
4598,156262640.39460272
4599,36398419.30970531
4600,-6914605.674162343
4601,84883035.84680371
4602,30573815.545543127
4603,72511211.26296814
4604,38620783.091313004
4605,262405690.89657155
4606,161747698.2904395
4607,38650600.64997752
4608,22412947.867776662
4609,43695055.79511169
4610,240660608.98544466
4611,55835901.837207004
4612,36225597.38278624
4613,55317261.059279926
4614,28365871.336793773
4615,-27189502.609254986
4616,-709577.3728893623
4617,87685100.73318627
4618,-24278804.345956504
4619,3063485.010272622
4620,-1080455.0651048943
4621,150641054.3929354
4622,22775488.32985668
4623,20725406.561623685
4624,449908.9665386006
4625,31290515.616488084
4626,-1993501.9056884944
4627,47176340.7365241
4628,-1115839.3335814774
4629,-15969009.281441271
4630,10755175.027796306
4631,78403354.93770197
4632,-8519088.993684024
4633,-35501032.064258695
4634,588040.6276115254
4635,-12068754.730052337
4636,91557554.25301914
4637,-3206485.7269042134
4638,5380940.919724748
4639,2591168.776108168
4640,56732304.5416089
4641,33557387.8509197
4642,23010221.5622425
4643,191518649.07579684
4644,12374400.894027293
4645,-250868.21776346117
4646,675563865.5311089
4647,-10942192.343393698
4648,10568302.079990432
4649,131636392.98756534
4650,100400172.96674491
4651,93629032.89182265
4652,327225407.4399673
4653,-41107422.547765955
4654,90744060.5717479
4655,111268630.77700068
4656,4213831.1441852
4657,38422776.02846915
4658,2042355.4864578918
4659,12748027.935378268
4660,5436133.863463648
4661,-3296856.9098943174
4662,23755940.995411605
4663,13893995.128510125
4664,-2314283.98527579
4665,60833411.34805872
4666,59955571.064373374
4667,134930608.39623398
4668,-21164801.798078865
4669,9356835.771422341
4670,61280171.341822736
4671,-14261174.982328236
4672,7112234.997173399
4673,31905550.776200593
4674,-5763693.907239929
4675,34270019.462387376
4676,-34744650.960523516
4677,-19817146.313269213
4678,8329291.824538127
4679,-3786607.728306651
4680,4497388.427404359
4681,33563687.563301526
4682,-3496483.294618517
4683,1051529.4457490444
4684,13485331.451235242
4685,37181851.571033165
4686,12807830.13029705
4687,44655608.34665563
4688,200622897.23958614
4689,-1833555.3184753805
4690,18742612.16958729
4691,18374755.70967406
4692,9502928.574856758
4693,-16203344.059332088
4694,15412381.670656487
4695,41982721.276560225
4696,21641981.28107296
4697,148013729.62875533
4698,767012.9367318004
4699,27553549.032338873
4700,186591593.77826643
4701,253573469.67217386
4702,18728946.89807859
4703,30182858.385426722
4704,63624048.46599701
4705,79056551.19905254
4706,135904358.45421603
4707,21974012.93964862
4708,47225379.09350501
4709,-17387729.86200455
4710,367599199.81021434
4711,37954057.131309226
4712,8449022.161641859
4713,270123519.4703287
4714,12165828.183937393
4715,-13160965.449708909
4716,-4429428.693170235
4717,30333440.757055372
4718,56247236.70910514
4719,151268955.90940145
4720,-5242399.421454012
4721,10397093.172002703
4722,78862562.53272519
4723,-6582260.857854292
4724,193163901.63829833
4725,44561895.14865222
4726,12692849.200506508
4727,557871.0169961378
4728,54224719.15614706
4729,121862670.04079413
4730,-27860699.062800333
4731,62464662.23140074
4732,326145998.83108926
4733,40375690.515534006
4734,250387362.40873724
4735,53411621.386987954
4736,828928.6153851226
4737,48814051.444858015
4738,46351906.83467257
4739,92310978.86006379
4740,653849054.635876
4741,6729689.638542414
4742,131004964.68573019
4743,21398264.314992413
4744,7145145.980855629
4745,244025147.44253257
4746,57226232.586521745
4747,27088823.976266414
4748,91285539.11322677
4749,8644425.158403479
4750,10937755.555566646
4751,58038913.52620072
4752,-10387949.544519171
4753,-5815697.992384076
4754,524927618.2440136
4755,-8715399.233253106
4756,50535519.7851529
4757,228145783.5999148
4758,135473101.4521333
4759,474844768.7697373
4760,-9780980.161316931
4761,30310835.987635456
4762,7639478.8341846615
4763,20223324.33697778
4764,408488325.07684124
4765,25956698.790044524
4766,147052697.45168436
4767,87477229.01855515
4768,119972917.39765164
4769,25368161.89210836
4770,180789907.55440915
4771,68637491.58199418
4772,30261630.970353335
4773,25679807.78183016
4774,-1736997.395901084
4775,5791192.347038083
4776,12155869.273749582
4777,286991832.166419
4778,97307544.06633091
4779,36989687.73294629
4780,183764053.84763294
4781,-16802039.455132574
4782,65883073.24085899
4783,47833906.57067373
4784,21820979.03718666
4785,38201161.84587536
4786,109313379.08140385
4787,112067734.02507645
4788,65764624.40037745
4789,965282.2142040133
4790,69184584.02491868
4791,8893347.247644193
4792,-5213543.427068412
4793,13868568.271677926
4794,9774519.387736239
4795,26081801.70173782
4796,21261477.69876337
4797,669815415.3150071
4798,87035610.61297292
4799,23376126.508319706
4800,36033319.784626685
4801,-26009851.322390348
4802,58828508.75057221
4803,-10391822.693574786
4804,3199487.976887651
4805,-3570998.048387587
4806,-12575334.36128375
4807,8014525.7575147
4808,-2319127.03529723
4809,126052754.54943758
4810,-24346720.78413917
4811,-6045441.44116734
4812,131456453.85794279
4813,120026113.34910837
4814,2673108.941851437
4815,34573518.46152353
4816,25449107.694116764
4817,24033291.51012294
4818,104856245.3763865
4819,-18622158.163471982
4820,144016171.20762867
4821,-21114344.10997741
4822,2109694.5293000713
4823,-1825395.8538891375
4824,63505833.350594334
4825,88472985.14138414
4826,7933636.215101354
4827,88279923.79784435
4828,2929470.6635372937
4829,43720264.96730263
4830,44446460.4917941
4831,63453652.44657789
4832,36504427.77967746
4833,16116779.12365923
4834,40530046.88338846
4835,47489421.305019766
4836,24840923.526258357
4837,225880670.51931298
4838,27551253.399163753
4839,-8957772.495773062
4840,421748613.2605445
4841,-12594752.967222229
4842,182221695.65602052
4843,210693354.25645953
4844,561873.2396974638
4845,30502208.410517007
4846,-13073671.69561857
4847,290540038.1493616
4848,65997908.68013398
4849,236346610.54432815
4850,1585400.6335174441
4851,-13012638.770984694
4852,32824356.607672483
4853,135233820.6648896
4854,-8901758.6199501
4855,125055365.22606456
4856,874234.142102629
4857,47238813.53924678
4858,70441004.10006368
4859,23792183.19075714
4860,491854088.0956956
4861,150604080.88909465
4862,148512257.36555684
4863,159032700.00861946
4864,79965098.27668548
4865,56791746.16032487
4866,17818943.397848032
4867,159479174.1695702
4868,25092280.88609139
4869,7923965.832308024
4870,13298405.31845738
4871,28087342.993689887
4872,13894252.61238952
4873,10548957.715564542
4874,122112591.21651298
4875,15471817.001239076
4876,35274137.18880077
4877,63308750.93929897
4878,5391522.709344253
4879,38878922.76395322
4880,41785140.58534996
4881,-22805650.918529004
4882,51109820.72678976
4883,82831395.33327237
4884,140888486.54097623
4885,21406213.83599034
4886,33875850.866756596
4887,16150216.542897522
4888,14612652.938331239
4889,-12482003.12090464
4890,76164431.53928858
4891,2550299.3338635713
4892,9720496.713174745
4893,90962005.01698549
4894,-30337796.546657816
4895,-26076539.87871945
4896,56262657.106104
4897,-4259015.298826292
4898,164160899.03400826
4899,531278246.09368473
4900,233750103.19537747
4901,70662002.39967875
4902,7046926.282509401
4903,14651600.235623077
4904,301903507.0466103
4905,35104024.42430276
4906,-23768813.77400428
4907,704455214.304746
4908,18600558.506768443
4909,111725454.95650963
4910,58610536.38316097
4911,22544439.045476407
4912,40894941.94014519
4913,16401584.007236302
4914,114228293.24542592
4915,51255580.39202673
4916,27957254.53848271
4917,26681997.61710331
4918,190504260.49915153
4919,54425846.77691461
4920,71906020.31502895
4921,111506186.68992755
4922,14681232.201369226
4923,9964180.898437299
4924,106852599.6836153
4925,127384661.19817166
4926,7736023.908951782
4927,39611756.4167759
4928,15192712.782823801
4929,27003669.261888847
4930,21781075.98217226
4931,73835553.27596569
4932,276413.7551826313
4933,121290262.31629348
4934,-34419445.162785605
4935,431813941.1547256
4936,-1500329.6964929625
4937,-6000069.920949727
4938,10283663.77670025
4939,-12745839.65252766
4940,10201539.764407635
4941,98168457.94385159
4942,1266274.7140800282
4943,67842003.87312368
4944,73764136.40432435
4945,2421325.5525669307
4946,5807046.914088465
4947,-19548229.582808807
4948,-6380347.40331091
4949,33890379.87196674
4950,101116367.01297286
4951,92476382.59163068
4952,50028356.53149741
4953,78454674.24341995
4954,28940997.873296164
4955,-8303511.394428998
4956,7242957.140277155
4957,39976326.93211159
4958,46945215.56972631
4959,39139166.25751225
4960,28759435.059253275
4961,164359907.65809965
4962,9481573.71121905
4963,35423503.28050861
4964,31237190.512034334
4965,5742090.122279331
4966,21422679.571195588
4967,92179450.01472056
4968,61756306.188558176
4969,1458961.7732063904
4970,-1035803.874024652
4971,112239853.12772338
4972,39405508.85413767
4973,9920879.085055836
4974,149824728.86853993
4975,6335783.870750412
4976,-2695434.2840472013
4977,86752449.69474702
4978,-8363082.6424328685
4979,18254501.929283135
4980,59583622.436417624
4981,55917838.70596629
4982,124591432.36805621
4983,-20734329.557260737
4984,59531995.419376105
4985,273290658.23519844
4986,-8495132.442655891
4987,18766720.14053206
4988,4112392.5670580193
4989,58559689.03732431
4990,11333273.90248508
4991,-6927879.4029162675
4992,258828809.5536749
4993,47796419.53697653
4994,141901939.95066908
4995,727237.5109946281
4996,16536043.072655588
4997,79301686.9548277
4998,17478705.836626925
4999,98450036.9528098
5000,238667358.7473334
5001,265011281.23343268
5002,181885646.32485074
5003,68307696.03265564
5004,38534905.07067803
5005,65422561.095502295
5006,455200471.72998637
5007,51466663.25029534
5008,413568721.18731344
5009,19048454.6834113
5010,-4772481.836239561
5011,24030502.59648399
5012,158708571.0420193
5013,34130945.691629246
5014,38082049.67595544
5015,5053676.119254962
5016,139555228.18596265
5017,28050130.16412104
5018,32029495.40796753
5019,59277001.49612553
5020,36302417.64839899
5021,-19483338.42394735
5022,46098591.51363704
5023,45660191.55232244
5024,111691047.44931969
5025,-20986941.859171003
5026,183595398.10932583
5027,94706455.49518745
5028,73033236.58972469
5029,130273709.2304223
5030,29811932.436001524
5031,12557600.438246347
5032,257800741.7115478
5033,13441744.028827608
5034,45556430.0906674
5035,-27942772.79839094
5036,22891471.941581048
5037,48798409.16008014
5038,389210125.06725585
5039,-9976514.208869532
5040,64328015.97270969
5041,45391204.96920441
5042,-2466054.812554121
5043,24736083.17141083
5044,274189326.62204653
5045,20954187.949247256
5046,4176855.712927893
5047,-9341808.62943852
5048,7256910.377781078
5049,125912872.41991085
5050,-19924071.709017664
5051,388266690.70252997
5052,184106020.39312845
5053,64248989.77329535
5054,162921563.75712878
5055,26424996.17183291
5056,77395977.79978032
5057,20559215.58725542
5058,41419932.5300185
5059,26936843.154780388
5060,138956765.4783653
5061,65643271.78860858
5062,-9947557.380681038
5063,-17730745.386284202
5064,53166306.48526475
5065,90257.30776503682
5066,115625835.47690967
5067,72932264.67653155
5068,16442083.373349257
5069,104910404.49291624
5070,27878127.350762494
5071,136197767.57371104
5072,90866237.98355165
5073,1114853.4412666932
5074,-14674953.95678474
5075,47141211.619243845
5076,46222800.77221205
5077,199638352.04087806
5078,7012331.947717965
5079,13024145.233180597
5080,137185596.51434612
5081,105673935.69707088
5082,24714023.57876391
5083,12944712.008285947
5084,39608076.30429454
5085,9444299.038306877
5086,15429445.90426156
5087,5911544.24948369
5088,-11059938.862154692
5089,-3109262.1574003696
5090,29719233.81898635
5091,6013504.547900341
5092,67070836.406573094
5093,74688437.47618069
5094,82164858.76775834
5095,201562534.3596666
5096,64727071.18911847
5097,-10831239.58581774
5098,15350865.143890962
5099,4026193.072369188
5100,15430805.822221272
5101,-19601283.37169057
5102,-9386380.806925133
5103,-11221429.124430478
5104,89472087.63507354
5105,2582944.9267949536
5106,-13813965.362624973
5107,41307653.9079712
5108,40047029.12258893
5109,-14414153.706552565
5110,20402315.18080979
5111,147351150.04916888
5112,42203264.29603697
5113,-21002431.60293144
5114,-14795640.560425356
5115,5478042.916884832
5116,-22409274.619321257
5117,181475701.61989635
5118,100397102.47842306
5119,4800764.128132924
5120,2084222.0324547663
5121,80768703.86905655
5122,44147514.2802496
5123,23717541.42071294
5124,25433720.38924326
5125,52967695.42436442
5126,24067615.087757833
5127,20029374.411202267
5128,-26734624.17036222
5129,24259564.692688167
5130,104246635.04294026
5131,19282838.890352495
5132,56443307.60021526
5133,157664221.23152906
5134,197774082.61202073
5135,167465998.36460552
5136,6391074.501772687
5137,99619899.97440177
5138,33540412.951274544
5139,208320680.5144514
5140,127322130.61747785
5141,70403065.64995757
5142,199266636.7788143
5143,76283843.23334253
5144,37158341.890604444
5145,23085078.01368366
5146,-6909943.9853729755
5147,-17831606.48918134
5148,75371533.67171729
5149,3327780.5214964524
5150,435668786.7721356
5151,424162441.8172809
5152,121080445.16090171
5153,15101353.350714698
5154,56222973.45295533
5155,-2476175.608074516
5156,434829730.1202597
5157,52812019.18936117
5158,-23852421.862010017
5159,131488653.87634763
5160,24453651.45814146
5161,36775515.80010341
5162,123297177.03473377
5163,168624505.5193601
5164,-5537057.930848241
5165,68596123.21718836
5166,179394908.6721112
5167,-52749851.04221681
5168,9979787.1637481
5169,6773094.389346346
5170,46899435.4675132
5171,176093332.87610823
5172,6177211.064172164
5173,149020533.28959456
5174,164238423.6536204
5175,10687802.877250895
5176,-6031754.600866705
5177,295712370.16706425
5178,480862134.7852154
5179,-970841.645344086
5180,22666551.29009398
5181,7548191.380254768
5182,63013076.992287554
5183,12320470.782437578
5184,20679005.660517186
5185,-1917245.1754026264
5186,-24880591.74994266
5187,-4811265.534924671
5188,18340379.50679417
5189,2957525.37561471
5190,342935682.76470596
5191,38445220.40254847
5192,129428351.23538482
5193,150651523.68600476
5194,71852224.00299448
5195,178539394.85584888
5196,63744375.35616757
5197,59579276.04554153
5198,92984614.28159222
5199,30679754.182471693
5200,14619834.774494834
5201,20440293.71745526
5202,-5741524.308644131
5203,-18489991.127942532
5204,-14049175.941026077
5205,8741651.261670336
5206,32493599.64629861
5207,22537220.15055021
5208,-13980714.134925857
5209,147193169.71311525
5210,86497799.96768059
5211,-9520978.784557357
5212,-6129119.293083802
5213,64354497.54037441
5214,-11868603.759810075
5215,12719906.704879
5216,19729491.521986254
5217,-9933552.169377178
5218,23018576.02727066
5219,29581623.130894244
5220,112785789.870536
5221,6244916.547108464
5222,5979929.488532677
5223,102454840.55644329
5224,-13849883.993783712
5225,-9081206.210901305
5226,104726254.15071988
5227,-1135028.2707557008
5228,49357953.80559568
5229,217105436.29040998
5230,10607873.545650437
5231,-8644563.331271052
5232,-1246552.2845668867
5233,-3166326.364133239
5234,72946853.28518349
5235,42985670.80036416
5236,210993339.52796307
5237,173140352.0871762
5238,13576921.42579902
5239,62894539.99554837
5240,86105555.02300699
5241,62012786.4060918
5242,51287491.11624794
5243,-4345189.446674272
5244,88084619.03408527
5245,9815736.257802404
5246,8673833.18691317
5247,50075178.06060505
5248,-14258820.687375829
5249,43846740.98430652
5250,249358151.38599733
5251,10250241.184010893
5252,-14032115.751173139
5253,-15389502.499217585
5254,-27630278.029310554
5255,79862014.78249247
5256,15099864.238129556
5257,28323489.97773689
5258,9045665.574892446
5259,153977637.3981185
5260,1759767.1301531047
5261,50728552.13390831
5262,19983111.17532207
5263,32321682.210648112
5264,5412610.528325602
5265,34429310.94528344
5266,40146367.134072654
5267,-10254104.171801463
5268,18585438.871330038
5269,155657395.47153234
5270,106569186.73790859
5271,24582304.5904994
5272,127444843.90954143
5273,32054973.228695244
5274,70864760.32498492
5275,-9641370.194739163
5276,-7120051.31385456
5277,8591862.208928302
5278,38107562.441473536
5279,62501603.47302415
5280,20626963.09024124
5281,34729490.21956506
5282,16809288.89955122
5283,-1177493.8952296972
5284,12950590.924528517
5285,80691842.05556023
5286,10614068.455002673
5287,8060010.812837705
5288,12890176.589059122
5289,164347026.1060568
5290,220053735.38365924
5291,406222452.5268084
5292,132414647.1153658
5293,223221333.72274083
5294,-13312253.46038121
5295,449657549.76583326
5296,3892128.923776336
5297,123997752.6071088
5298,124104841.45899339
5299,2105651.4381282553
5300,-1297737.8317537531
5301,30005171.28993468
5302,103230824.22631449
5303,-13632045.56315671
5304,5975131.384158455
5305,-7953297.22053884
5306,77477638.55843002
5307,292644196.4839154
5308,-27200810.154216588
5309,-2245169.719298452
5310,114307329.07233828
5311,-1700526.7676187605
5312,212930938.82157573
5313,395056859.7123795
5314,91244813.42478892
5315,-6050914.489161119
5316,39258049.39471121
5317,3472601.5687951148
5318,6538534.217336066
5319,28471554.950367898
5320,27265351.765173472
5321,51725555.701551735
5322,-2066452.4309891164
5323,121783793.70683804
5324,46010660.66330449
5325,-4733853.6831392795
5326,27949707.73501067
5327,113411609.78000252
5328,59259489.091456346
5329,5306030.119249038
5330,203891367.67203528
5331,63634514.601017185
5332,-4718915.283782661
5333,61815955.00541553
5334,43018739.90784318
5335,-10460525.60151574
5336,22198374.89642053
5337,18482771.608486563
5338,30523810.85646747
5339,60938145.363559105
5340,26613270.311517797
5341,128623497.78111738
5342,209246775.43570703
5343,25836657.026614957
5344,139778351.11434793
5345,-2533891.733685255
5346,138268619.2840596
5347,-45776391.49389903
5348,64744521.56880295
5349,-15951069.834520593
5350,-7911533.333011821
5351,122978894.8466056
5352,-449738.1655684784
5353,45696107.49148317
5354,55340104.0929343
5355,136689412.000664
5356,18921230.57030756
5357,-10888754.95813644
5358,114849196.15380934
5359,56346144.63490472
5360,132724010.570705
5361,3178043.4857845083
5362,-6285526.790083915
5363,54166410.20011921
5364,-10766580.609134972
5365,88307595.82706913
5366,165968366.64007577
5367,70220276.96218611
5368,-12316713.414955407
5369,387141856.3821108
5370,111740080.0114487
5371,1956528.0307236016
5372,492903077.5715249
5373,56527711.20850755
5374,77780879.53168659
5375,101488692.69005677
5376,180586504.14197123
5377,101613514.86290643
5378,-11012754.766267762
5379,29235523.06909249
5380,88587369.82413417
5381,97505789.05337995
5382,105159479.63705656
5383,-18519862.220168695
5384,255899300.87563398
5385,122054174.41251361
5386,48267316.25556138
5387,19839198.768862277
5388,216202691.4725031
5389,23184748.016971566
5390,43255542.17994409
5391,17341761.50089577
5392,-4864409.454625055
5393,-663696.5607306883
5394,33197735.01656644
5395,-27419304.047065914
5396,197738275.42014837
5397,-7737960.117856801
5398,44531279.17331131
5399,2537549.8984574676
5400,-24408171.963151917
5401,159929968.18793318
5402,71829298.78321373
5403,41215520.42066699
5404,6277083.140950702
5405,93441088.25547542
5406,-20341093.53475736
5407,323040552.5977303
5408,473350130.5755931
5409,170430130.935458
5410,18301774.55220651
5411,77260751.21784228
5412,-20137438.54512696
5413,-6556911.195663482
5414,123999376.92901143
5415,111275956.65094933
5416,43828690.177362435
5417,113314657.81190544
5418,9460747.603493385
5419,-36554732.97300853
5420,38358820.76349829
5421,39654122.788607925
5422,112194682.33560768
5423,276574750.89108336
5424,201351102.67930332
5425,12395606.485721834
5426,61095752.32823759
5427,-9195724.236074552
5428,-34832241.36614597
5429,85104647.8310232
5430,180874167.22324002
5431,2020183.4351670593
5432,106455143.22899094
5433,66716138.77990097
5434,72356156.19834112
5435,-15823401.576524511
5436,29001907.121768907
5437,36614442.61196279
5438,16836353.39470023
5439,-12955209.629307523
5440,110200359.46001631
5441,-8509503.569712386
5442,217000113.50292185
5443,150629291.40668502
5444,80087136.24877387
5445,75511357.85829352
5446,152198451.6132772
5447,23100084.3000488
5448,50652744.05687885
5449,106696952.59563494
5450,8017251.213906832
5451,28300841.834644243
5452,-12164506.891273022
5453,253139551.5664874
5454,173889531.85035226
5455,36373943.6162701
5456,41925074.377295084
5457,94206902.97185697
5458,-5654663.049261466
5459,-7890197.929200426
5460,-13536439.862707496
5461,-6372019.957700029
5462,-26765730.47972855
5463,580181305.3222883
5464,-20750979.368115768
5465,88230660.21363029
5466,67664937.65025932
5467,60920811.57193623
5468,186942094.4933759
5469,-6809082.950900927
5470,409770850.84762126
5471,120873024.29888481
5472,89052558.53625238
5473,39799099.62352065
5474,48894269.20236697
5475,88762057.85075949
5476,44426103.593677565
5477,30404728.077309854
5478,56762497.15251325
5479,113638726.46091759
5480,20969794.08572247
5481,14218699.299770959
5482,53978317.35711284
5483,18042336.19389659
5484,163455156.8217611
5485,46463682.7870522
5486,2276463.721323423
5487,349772551.5810813
5488,91983588.33461167
5489,85150918.37419954
5490,13055873.263508976
5491,85938383.24331224
